codmes|cliente|edad|ingreso|sexo|flgLimaProv|flgAfBxi|grupoGiro|monto|trx
201706|00023842|[2. <=30]|[2. <=1500]|F|1|1|restbar|25|1
201708|00003255|[6. <=55]|[3. <=2500]|F|1|1|restbar|12|1
201708|00003816|[6. <=55]|[4. <=3500]|F|1|1|restbar|59|3
201708|00021001|[1. <=25]|[2. <=1500]|F|1|0|restbar|8|1
201709|00038125|[1. <=25]|[2. <=1500]|F|1|1|prodlocal|3|1
201708|00016778|[2. <=30]|[5. <=4500]|M|0|1|restbar|15|1
201709|00024079|[2. <=30]|[8. > 8000]|M|1|1|restbar|61|1
201709|00025145|[2. <=30]|[4. <=3500]|F|1|1|restbar|31|1
201707|00031257|[2. <=30]|[2. <=1500]|M|1|0|restbar|93|1
201707|00011268|[4. <=40]|[5. <=4500]|M|1|1|restbar|49|1
201706|00028953|[3. <=35]|[4. <=3500]|M|0|0|ropamoda|149|1
201707|00031381|[1. <=25]|[2. <=1500]|F|1|1|restbar|20|1
201611|00000119|[7. > 55]|[8. > 8000]|M|1|1|restbar|41|1
201611|00000017|[7. > 55]|[8. > 8000]|M|1|0|restbar|55|1
201611|00000333|[7. > 55]|[5. <=4500]|M|1|0|restbar|56|1
201707|00017100|[5. <=45]|[2. <=1500]|M|1|1|restbar|14|1
201706|00022085|[4. <=40]|[3. <=2500]|F|1|1|restbar|23|1
201706|00009145|[5. <=45]|[4. <=3500]|M|1|0|restbar|52|1
201706|00009807|[7. > 55]|[7. <=8000]|M|1|1|prodelectro|1414|1
201706|00009962|[7. > 55]|[3. <=2500]|F|1|0|telcom|59|1
201706|00009964|[5. <=45]|[7. <=8000]|F|1|1|prodelectro|29|1
201706|00018830|[2. <=30]|[3. <=2500]|F|1|1|ropamoda|103|3
201707|00021523|[3. <=35]|[5. <=4500]|F|0|1|ropamoda|39|1
201708|00015560|[6. <=55]|[3. <=2500]|F|1|1|prodelectro|1499|1
201707|00038656|[5. <=45]|[3. <=2500]|M|1|0|ropamoda|179|1
201708|00000094|[7. > 55]|[7. <=8000]|M|1|1|prodelectro|399|1
201708|00008091|[4. <=40]|[4. <=3500]|F|1|1|ropamoda|55|1
201611|00000260|[7. > 55]|[3. <=2500]|M|1|0|prodelectro|1200|1
201611|00000188|[7. > 55]|[4. <=3500]|M|1|0|ropamoda|205|3
201611|00000076|[7. > 55]|[5. <=4500]|M|1|0|prodelectro|359|1
201706|00019908|[1. <=25]|[3. <=2500]|F|1|1|telcom|100|1
201710|00000791|[6. <=55]|[4. <=3500]|F|1|1|ropamoda|104|2
201706|00024323|[4. <=40]|[3. <=2500]|M|1|0|prodelectro|179|1
201708|00024118|[3. <=35]||M|0|0|ropamoda|104|1
201708|00024322|[6. <=55]|[2. <=1500]|M|1|0|prodpersondiv|396|2
201708|00024735|[2. <=30]|[3. <=2500]|M|1|1|telcom|85|1
201611|00010426|[6. <=55]|[3. <=2500]|M|1|1|ropamoda|199|1
201611|00011005|[4. <=40]|[4. <=3500]|M|1|1|ropamoda|100|1
201611|00008693|[7. > 55]|[8. > 8000]|M|1|1|prodpersondiv|843|1
201611|00010105|[6. <=55]|[5. <=4500]|M|1|1|telcom|105|1
201707|00034831|[3. <=35]|[2. <=1500]|M|1|1|ropamoda|89|1
201707|00010269|[3. <=35]|[3. <=2500]|F|0|1|ropamoda|268|1
201708|00010612|[5. <=45]|[4. <=3500]|M|1|1|financiero|103|1
201709|00031611|[2. <=30]|[2. <=1500]|F|1|0|ropamoda|19|1
201611|00007892|[5. <=45]|[4. <=3500]|F|0|0|ropamoda|39|1
201611|00008595|[6. <=55]|[4. <=3500]|M|1|1|prodelectro|59|1
201707|00025132|[4. <=40]|[3. <=2500]|M|1|1|ropamoda|159|1
201709|00009145|[5. <=45]|[4. <=3500]|M|1|0|ropamoda|17|1
201709|00009215|[2. <=30]|[4. <=3500]|F|1|1|telcom|99|1
201709|00027268|[3. <=35]|[5. <=4500]|F|0|1|ropamoda|144|2
201709|00005294|[7. > 55]|[8. > 8000]|M|0|1|financiero|2204|1
201708|00007211|[7. > 55]|[3. <=2500]|M|1|1|telcom|74|1
201706|00010975|[6. <=55]|[4. <=3500]|M|1|1|prodelectro|428|3
201708|00018841|[7. > 55]|[3. <=2500]|F|0|0|ropamoda|339|1
201706|00021976|[3. <=35]|[2. <=1500]|F|1|1|ropamoda|164|1
201710|00036947|[2. <=30]|[3. <=2500]|M|0|1|prodelectro|199|1
201710|00007553|[7. > 55]|[3. <=2500]|M|1|1|telcom|159|2
201710|00007929|[7. > 55]|[4. <=3500]|F|0|0|ropamoda|340|1
201705|00011522|[4. <=40]|[8. > 8000]|M|1|1|ropamoda|14|1
201708|00014363|[5. <=45]|[3. <=2500]|F|1|0|prodelectro|20|1
201709|00034268|[2. <=30]|[3. <=2500]|F|0|0|ropamoda|208|1
201708|00021914|[3. <=35]|[4. <=3500]|M|1|1|vehrep|7|1
201710|00035082|[6. <=55]|[2. <=1500]|F|1|1|restbar|30|4
201706|00036435|[7. > 55]|[3. <=2500]|F|1|1|restbar|61|1
201707|00033935|[1. <=25]|[3. <=2500]|F|0|1|restbar|16|1
201710|00037114|[2. <=30]|[4. <=3500]|F|1|1|prodlocal|76|1
201710|00037434|[3. <=35]||M|1|1|restbar|25|1
201705|00034206|[2. <=30]|[2. <=1500]|M|1|1|restbar|28|1
201705|00035275|[1. <=25]|[2. <=1500]|F|0|1|vehrep|445|1
201707|00034952|[3. <=35]|[2. <=1500]|M|1|0|restbar|52|1
201707|00035231|[6. <=55]|[3. <=2500]|M|0|1|restbar|194|2
201707|00035387|[1. <=25]|[2. <=1500]|M|1|1|restbar|37|1
201707|00011048|[4. <=40]|[7. <=8000]|M|0|1|restbar|95|1
201707|00011114|[5. <=45]|[4. <=3500]|M|1|1|entretenimiento|56|1
201706|00014097|[3. <=35]|[2. <=1500]|M|1|0|restbar|8|1
201706|00014141|[5. <=45]|[3. <=2500]|M|0|1|restbar|40|2
201706|00014191|[3. <=35]|[5. <=4500]|M|1|1|vehrep|150|2
201706|00014704|[2. <=30]|[3. <=2500]|M|1|1|vehrep|27|2
201706|00014869|[2. <=30]|[4. <=3500]|M|1|1|vehrep|85|3
201707|00010666|[3. <=35]|[2. <=1500]|M|0|0|restbar|8|1
201707|00010965|[6. <=55]|[2. <=1500]|F|1|0|restbar|48|1
201706|00011057|[4. <=40]|[3. <=2500]|M|0|0|restbar|64|1
201707|00011379|[4. <=40]|[3. <=2500]|M|1|1|restbar|257|1
201703|00036136||||||entretenimiento|32|2
201706|00014879|[3. <=35]|[3. <=2500]|F|1|1|alqbienes|37|2
201706|00014962|[6. <=55]|[3. <=2500]|M|0|0|entretenimiento|36|2
201709|00019129|[2. <=30]|[2. <=1500]|F|1|1|alqbienes|50|1
201709|00019137|[1. <=25]|[3. <=2500]|M|1|1|entretenimiento|28|1
201708|00010214|[3. <=35]|[3. <=2500]|F|1|1|vehrep|20|1
201611|00000290|[6. <=55]|[2. <=1500]|M|1|1|restbar|27|1
201611|00000113|[6. <=55]|[4. <=3500]|F|1|1|restbar|223|2
201611|00000169||[4. <=3500]|M|1|1|vehrep|150|3
201611|00000169||[4. <=3500]|M|1|1|entretenimiento|141|2
201611|00000296|[7. > 55]|[8. > 8000]|M|1|1|vehrep|13|5
201611|00000256|[7. > 55]|[7. <=8000]|M|1|0|restbar|301|1
201611|00000222|[7. > 55]|[5. <=4500]|F|1|1|vehrep|50|1
201707|00032445|[1. <=25]|[2. <=1500]|F|1|1|restbar|80|3
201707|00032591|[1. <=25]|[3. <=2500]|F|1|1|entretenimiento|45|1
201708|00009139|[5. <=45]|[2. <=1500]|F|0|1|prodlocal|62|1
201708|00009442|[4. <=40]|[2. <=1500]|F|1|0|restbar|40|1
201708|00010228|[5. <=45]|[2. <=1500]|M|1|0|restbar|16|1
201706|00011207|[4. <=40]|[2. <=1500]|M|1|1|vehrep|172|6
201706|00015416|[7. > 55]||F|1|0|restbar|31|1
201708|00010798|[4. <=40]|[3. <=2500]|F|1|1|entretenimiento|22|1
201708|00011379|[4. <=40]|[3. <=2500]|M|1|1|entretenimiento|52|1
201710|00000772|[7. > 55]|[6. <=6000]|M|1|0|vehrep|553|4
201706|00012310|[7. > 55]||M|1|1|prodlocal|138|1
201706|00012382|[3. <=35]|[3. <=2500]|F|1|1|restbar|27|1
201708|00007047||||||restbar|35|1
201708|00007288|[7. > 55]|[3. <=2500]|F|1|0|restbar|69|1
201709|00028321|[2. <=30]|[2. <=1500]|M|1|1|entretenimiento|63|2
201709|00028853|[1. <=25]|[2. <=1500]|F|1|1|restbar|19|1
201709|00029031|[3. <=35]|[4. <=3500]|F|1|1|vehrep|50|1
201707|00038350|[1. <=25]|[2. <=1500]|M|1|1|restbar|201|1
201708|00014566|[3. <=35]|[2. <=1500]|F|1|1|restbar|18|1
201707|00039068|[2. <=30]|[3. <=2500]|F|1|1|restbar|59|1
201709|00036926|[3. <=35]|[2. <=1500]|M|1|1|entretenimiento|66|1
201709|00037646|[1. <=25]|[3. <=2500]|M|1|1|restbar|169|2
201707|00013629|[3. <=35]|[3. <=2500]|F|1|1|restbar|67|1
201708|00016392|[6. <=55]|[3. <=2500]|F|1|1|restbar|35|1
201706|00038140|[1. <=25]||F|1|1|prodlocal|8|1
201710|00007678|[4. <=40]|[8. > 8000]|F|1|0|restbar|295|4
201710|00007770|[2. <=30]|[2. <=1500]|M|1|1|restbar|36|2
201710|00008016|[1. <=25]|[2. <=1500]|F|1|1|entretenimiento|68|2
201708|00009801|[4. <=40]|[3. <=2500]|M|1|1|restbar|83|1
201708|00010004|[5. <=45]|[3. <=2500]|M|1|1|restbar|33|1
201706|00030090|[1. <=25]|[2. <=1500]|M|1|1|alqbienes|35|1
201706|00038578|[1. <=25]|[2. <=1500]|M|1|1|vehrep|10|1
201707|00023293||||||vehrep|39|3
201707|00023293||||||entretenimiento|365|4
201708|00010698|[5. <=45]|[4. <=3500]|M|1|1|alqbienes|120|2
201708|00037762|[1. <=25]|[2. <=1500]|F|0|1|restbar|1|1
201708|00038090|[1. <=25]|[3. <=2500]|F|1|1|restbar|34|1
201709|00020229|[4. <=40]|[4. <=3500]|M|1|1|vehrep|20|1
201710|00030372|[6. <=55]|[3. <=2500]|F|1|1|vehrep|108|4
201710|00030679|[2. <=30]|[3. <=2500]|F|1|1|entretenimiento|40|1
201710|00030784|[6. <=55]|[3. <=2500]|M|1|1|restbar|123|10
201709|00021053|[2. <=30]|[2. <=1500]|M|1|1|restbar|111|1
201707|00014130|[6. <=55]|[3. <=2500]|F|1|1|prodlocal|135|1
201707|00014490|[2. <=30]|[2. <=1500]|M|1|1|vehrep|10|1
201707|00014594|[2. <=30]|[4. <=3500]|F|0|1|restbar|70|1
201708|00038035|[5. <=45]|[3. <=2500]|M|0|1|restbar|28|1
201707|00014771|[2. <=30]|[4. <=3500]|F|1|1|restbar|144|1
201707|00014827|[5. <=45]|[2. <=1500]|M|0|1|restbar|32|1
201709|00025851|[6. <=55]|[2. <=1500]|M|1|0|restbar|51|2
201709|00026430|[1. <=25]|[2. <=1500]|F|1|1|alqbienes|40|1
201707|00005889|[5. <=45]|[2. <=1500]|M|1|0|restbar|24|1
201706|00002434|[5. <=45]|[4. <=3500]|F|1|1|vehrep|38|2
201706|00002725|[7. > 55]|[2. <=1500]|F|0|1|restbar|94|1
201710|00036456||||||vehrep|55|3
201710|00023771|[1. <=25]|[2. <=1500]|F|1|1|restbar|32|1
201705|00011350|[4. <=40]|[2. <=1500]|F|0|0|restbar|16|1
201709|00039464|[1. <=25]|[2. <=1500]|M|1|1|entretenimiento|15|1
201710|00000048|[7. > 55]|[5. <=4500]|M|1|1|restbar|76|2
201707|00012141||||||restbar|45|1
201709|00009903|[4. <=40]|[4. <=3500]|F|1|1|entretenimiento|54|1
201709|00010344|[6. <=55]|[4. <=3500]|F|1|1|entretenimiento|67|3
201706|00036139|[1. <=25]|[2. <=1500]|M|1|1|entretenimiento|7|1
201706|00037073|[4. <=40]|[3. <=2500]|F|1|1|restbar|39|1
201705|00034229|[3. <=35]|[3. <=2500]|M|1|1|restbar|19|1
201705|00034286|[2. <=30]||F|0|1|restbar|67|1
201710|00036969|[1. <=25]|[2. <=1500]|M|1|1|restbar|61|1
201705|00032955|[1. <=25]|[1. <=700]|F|1|1|restbar|10|1
201707|00016217|[2. <=30]|[3. <=2500]|M|1|1|restbar|10|1
201705|00035287|[1. <=25]||F|1|1|restbar|20|1
201707|00035509|[2. <=30]|[2. <=1500]|M|1|1|restbar|136|2
201705|00034796|[2. <=30]|[3. <=2500]|M|1|1|vehrep|60|1
201707|00016026|[4. <=40]|[2. <=1500]|M|1|1|restbar|13|1
201707|00016029|[3. <=35]|[3. <=2500]|M|1|1|restbar|74|2
201708|00021194|[1. <=25]|[3. <=2500]|M|1|1|entretenimiento|30|1
201708|00022162|[3. <=35]|[3. <=2500]|M|1|1|restbar|8|1
201706|00019692|[4. <=40]|[3. <=2500]|M|1|1|restbar|99|2
201706|00019964|[2. <=30]|[3. <=2500]|M|1|1|restbar|14|2
201706|00020795|[2. <=30]|[2. <=1500]|F|1|1|restbar|58|2
201707|00004112|[6. <=55]|[3. <=2500]|F|1|1|restbar|67|2
201707|00004129|[7. > 55]|[5. <=4500]|F|1|1|restbar|35|1
201706|00013571|[4. <=40]|[4. <=3500]|M|1|1|restbar|42|1
201707|00004901|[6. <=55]|[6. <=6000]|M|1|1|restbar|191|1
201706|00009848|[4. <=40]|[4. <=3500]|M|0|1|vehrep|196|3
201707|00011425|[5. <=45]|[3. <=2500]|F|1|1|restbar|43|1
201707|00011582|[2. <=30]|[2. <=1500]|F|1|1|alqbienes|66|1
201703|00035335|[6. <=55]|[3. <=2500]|M|1|1|alqbienes|60|1
201611|00000096|[6. <=55]|[7. <=8000]|M|1|1|vehrep|156|1
201611|00000056|[7. > 55]|[7. <=8000]|M|1|1|vehrep|350|3
201611|00000225|[7. > 55]|[3. <=2500]|F|1|1|restbar|69|1
201611|00000241|[7. > 55]|[8. > 8000]|M|1|0|restbar|249|1
201611|00000272|[7. > 55]|[3. <=2500]|M|1|1|vehrep|240|5
201611|00000096|[6. <=55]|[7. <=8000]|M|1|1|restbar|435|3
201611|00000084|[7. > 55]|[7. <=8000]|M|1|1|restbar|30|1
201706|00025572|[5. <=45]|[3. <=2500]|M|1|1|restbar|36|2
201706|00025635|[2. <=30]|[2. <=1500]|F|0|1|restbar|17|1
201706|00025647|[1. <=25]|[2. <=1500]|F|0|1|restbar|16|1
201706|00026018|[6. <=55]|[4. <=3500]|M|1|1|restbar|29|1
201708|00023415|[3. <=35]|[4. <=3500]|F|0|1|entretenimiento|18|1
201708|00004873|[6. <=55]|[3. <=2500]|M|1|0|restbar|30|1
201710|00002028|[6. <=55]|[3. <=2500]|M|1|1|entretenimiento|11|1
201611|00000923||||||vehrep|25|1
201710|00000221||[3. <=2500]|F|1|0|vehrep|226|3
201710|00000685|[5. <=45]|[3. <=2500]|F|1|1|vehrep|4|1
201706|00020516|[3. <=35]|[4. <=3500]|M|1|1|restbar|60|1
201706|00024768|[1. <=25]|[2. <=1500]|M|1|1|restbar|32|1
201708|00022748|[3. <=35]|[3. <=2500]|F|1|1|restbar|24|1
201706|00011516|[2. <=30]|[3. <=2500]|F|1|1|restbar|18|1
201707|00033444|[4. <=40]|[6. <=6000]|M|0|1|restbar|397|2
201708|00011563|[4. <=40]|[3. <=2500]|F|0|1|vehrep|50|1
201708|00011605|[7. > 55]|[2. <=1500]|M|0|0|vehrep|70|1
201707|00035006|[3. <=35]|[2. <=1500]|F|0|1|restbar|11|1
201611|00007907|[4. <=40]|[2. <=1500]|F|1|1|restbar|196|2
201611|00006372|[4. <=40]|[4. <=3500]|F|1|0|restbar|39|1
201611|00006372|[4. <=40]|[4. <=3500]|F|1|0|entretenimiento|34|1
201611|00006485|[5. <=45]|[4. <=3500]|F|1|1|restbar|54|1
201710|00031377|[1. <=25]|[2. <=1500]|M|1|1|prodlocal|8|1
201710|00031871|[2. <=30]|[2. <=1500]|F|0|1|restbar|10|1
201706|00009007|[5. <=45]|[4. <=3500]|M|0|1|restbar|55|1
201705|00005898|[5. <=45]|[2. <=1500]|M|1|0|restbar|30|1
201710|00035510|[1. <=25]|[3. <=2500]|F|1|1|restbar|43|2
201710|00035771|[4. <=40]|[3. <=2500]|F|1|1|restbar|18|1
201710|00035806|[1. <=25]|[2. <=1500]|M|1|1|restbar|76|12
201706|00021390|[2. <=30]|[3. <=2500]|M|1|1|restbar|46|1
201708|00023970|[6. <=55]|[3. <=2500]|M|1|0|vehrep|535|1
201706|00026827|[3. <=35]|[3. <=2500]|M|0|0|restbar|187|1
201710|00001797|[7. > 55]|[6. <=6000]|M|1|1|vehrep|382|4
201710|00001815|[7. > 55]|[6. <=6000]|M|1|0|restbar|233|2
201706|00022319|[3. <=35]|[3. <=2500]|M|1|1|vehrep|59|1
201706|00022319|[3. <=35]|[3. <=2500]|M|1|1|restbar|36|1
201708|00024222|[2. <=30]|[2. <=1500]|F|0|1|restbar|23|1
201708|00024499|[2. <=30]|[3. <=2500]|F|0|1|restbar|34|1
201707|00017504|[7. > 55]||M|1|1|restbar|58|1
201611|00000110|[7. > 55]|[5. <=4500]|M|1|1|vehrep|107|1
201611|00000726|[5. <=45]|[3. <=2500]|M|1|0|vehrep|140|3
201611|00000822|[7. > 55]|[3. <=2500]|F|1|0|restbar|54|1
201611|00000339|[7. > 55]|[3. <=2500]|M|0|0|vehrep|200|2
201611|00000339|[7. > 55]|[3. <=2500]|M|0|0|restbar|53|2
201611|00000447|[6. <=55]|[4. <=3500]|F|1|1|restbar|114|1
201611|00000578|[7. > 55]|[4. <=3500]|M|1|0|restbar|117|1
201611|00001168||||||vehrep|170|1
201611|00000726|[5. <=45]|[3. <=2500]|M|1|0|restbar|53|1
201611|00000332|[7. > 55]|[8. > 8000]|M|1|1|vehrep|160|1
201611|00000878|[7. > 55]|[8. > 8000]|M|1|1|vehrep|158|1
201710|00030253|[1. <=25]|[2. <=1500]|F|1|1|ropamoda|234|1
201708|00023499|[2. <=30]|[2. <=1500]|M|0|1|prodpersondiv|206|1
201707|00007061|[5. <=45]|[4. <=3500]|M|1|1|prodpersondiv|680|2
201707|00007764|[6. <=55]|[3. <=2500]|M|0|0|financiero|35|1
201708|00008201|[6. <=55]|[6. <=6000]|F|1|1|prodpersondiv|5|1
201706|00009784|[4. <=40]|[3. <=2500]|F|0|1|financiero|128|2
201710|00007061|[5. <=45]|[4. <=3500]|M|1|1|prodpersondiv|1088|3
201706|00024123|[2. <=30]|[2. <=1500]|M|0|1|financiero|30|1
201707|00030888|[3. <=35]|[3. <=2500]|M|0|1|financiero|35|1
201706|00002921|[7. > 55]|[8. > 8000]|M|1|1|financiero|429|1
201706|00019729|[2. <=30]|[3. <=2500]|M|1|1|financiero|30|1
201707|00008541|[3. <=35]|[4. <=3500]|M|1|1|financiero|30|1
201707|00024123|[2. <=30]|[2. <=1500]|M|0|1|financiero|30|1
201710|00032462|[1. <=25]|[1. <=700]|M|0|0|financiero|30|1
201708|00016502|[3. <=35]|[3. <=2500]|F|1|1|profdiverso|25|1
201708|00000424|[7. > 55]|[7. <=8000]|M|1|0|financiero|43|3
201706|00017156|[3. <=35]|[3. <=2500]|M|1|1|prodelectro|469|1
201707|00009332|[6. <=55]|[4. <=3500]|M|1|1|ropamoda|179|1
201707|00034210|[3. <=35]|[4. <=3500]|M|0|0|prodpersondiv|880|1
201708|00014819|[6. <=55]|[3. <=2500]|F|1|1|salud|200|1
201709|00006327|[4. <=40]|[2. <=1500]|F|1|1|prodpersondiv|97|1
201703|00023064|[5. <=45]||F|1|1|prodpersondiv|36|1
201702|00008538|[6. <=55]|[6. <=6000]|M|0|1|prodelectro|2152|1
201706|00022607|[3. <=35]|[3. <=2500]|M|0|1|financiero|35|1
201706|00023909|[2. <=30]|[4. <=3500]|F|0|1|financiero|91|1
201708|00007061|[5. <=45]|[4. <=3500]|M|1|1|prodpersondiv|477|2
201708|00007523|[5. <=45]|[4. <=3500]|F|0|1|financiero|188|1
201710|00034908|[2. <=30]|[3. <=2500]|F|1|1|financiero|30|1
201705|00026466|[4. <=40]|[3. <=2500]|M|0|1|financiero|30|1
201706|00028963|[4. <=40]|[3. <=2500]|F|0|0|financiero|250|1
201709|00007061|[5. <=45]|[4. <=3500]|M|1|1|prodpersondiv|1119|4
201709|00007523|[5. <=45]|[4. <=3500]|F|0|1|financiero|331|2
201709|00007523|[5. <=45]|[4. <=3500]|F|0|1|salud|240|1
201708|00010342|[4. <=40]|[3. <=2500]|M|0|1|prodpersondiv|61|1
201611|00000162|[7. > 55]|[6. <=6000]|M|1|1|financiero|219|1
201707|00033964|[2. <=30]|[3. <=2500]|F|0|0|financiero|30|1
201710|00000099|[7. > 55]|[6. <=6000]|M|1|1|prodpersondiv|217|1
201710|00001228|[7. > 55]|[4. <=3500]|F|1|1|salud|1090|4
201611|00000726|[5. <=45]|[3. <=2500]|M|1|0|financiero|273|1
201611|00000424|[7. > 55]|[7. <=8000]|M|1|0|financiero|19|1
201706|00033964|[2. <=30]|[3. <=2500]|F|0|0|financiero|30|1
201611|00015690|[5. <=45]|[4. <=3500]|M|1|1|financiero|35|1
201708|00017165|[2. <=30]|[4. <=3500]|M|1|1|financiero|30|1
201707|00032126|[2. <=30]|[2. <=1500]|F|1|1|entretenimiento|50|1
201708|00009790|[6. <=55]|[4. <=3500]|M|0|1|ropamoda|418|2
201706|00024457|[3. <=35]|[8. > 8000]|M|1|1|ropamoda|274|1
201706|00025928|[1. <=25]|[3. <=2500]|M|0|1|ropamoda|137|1
201706|00026133|[4. <=40]|[4. <=3500]|F|1|1|prodsuper|104|1
201708|00023996|[4. <=40]|[4. <=3500]|M|0|0|ropamoda|299|1
201611|00001104|[7. > 55]|[4. <=3500]|M|1|0|ropamoda|139|1
201611|00000527|[7. > 55]|[3. <=2500]|F|1|0|ropamoda|225|1
201705|00005724|[5. <=45]|[4. <=3500]|F|1|1|ropamoda|100|1
201707|00005555|[6. <=55]|[4. <=3500]|F|1|0|ropamoda|680|1
201707|00009993|[6. <=55]|[2. <=1500]|M|0|1|prodpersondiv|41|1
201708|00024894|[6. <=55]|[3. <=2500]|F|1|0|ropamoda|33|1
201707|00015423|[7. > 55]|[3. <=2500]|F|1|1|hogaroficina|200|1
201706|00037542|[2. <=30]|[3. <=2500]|F|1|1|ropamoda|129|1
201710|00037926|[4. <=40]|[3. <=2500]|M|1|1|vehrep|8|1
201709|00000002|[7. > 55]|[8. > 8000]|M|1|0|ropamoda|228|1
201708|00013428|[4. <=40]|[5. <=4500]|F|1|1|ropamoda|55|1
201707|00001337|[6. <=55]|[3. <=2500]|F|0|1|ropamoda|189|1
201705|00019154|[2. <=30]|[3. <=2500]|M|1|1|prodsuper|16|1
201705|00027805|[1. <=25]|[2. <=1500]|M|1|1|ropamoda|89|1
201705|00028212|[1. <=25]|[3. <=2500]|F|1|1|ropamoda|185|1
201705|00028212|[1. <=25]|[3. <=2500]|F|1|1|ropamoda|121|1
201705|00025623|[2. <=30]|[3. <=2500]|M|1|1|tiendadepar|1|1
201707|00015530|[6. <=55]|[4. <=3500]|M|1|1|ropamoda|162|1
201710|00037713|[5. <=45]|[3. <=2500]|F|1|0|ropamoda|137|1
201708|00016495||||||vehrep|455|1
201707|00031818|[3. <=35]|[3. <=2500]|F|1|1|entretenimiento|62|1
201611|00000001|[7. > 55]|[3. <=2500]|M|1|1|prodsuper|80|1
201707|00009045|[3. <=35]|[3. <=2500]|M|0|1|vehrep|59|1
201707|00011745|[4. <=40]|[3. <=2500]|M|0|1|ropamoda|149|1
201709|00039045|[3. <=35]|[3. <=2500]|F|1|1|ropamoda|79|1
201709|00009764|[5. <=45]|[3. <=2500]|F|1|0|ropamoda|54|1
201710|00036612|[1. <=25]|[2. <=1500]|F|1|1|ropamoda|97|3
201705|00033790|[1. <=25]|[2. <=1500]|F|1|1|ropamoda|70|1
201707|00016019|[4. <=40]|[3. <=2500]|F|1|1|ropamoda|55|1
201708|00021599||||||ropamoda|82|2
201706|00013509|[4. <=40]|[2. <=1500]|M|0|0|vehrep|786|1
201706|00013577|[2. <=30]|[3. <=2500]|F|1|1|ropamoda|50|1
201706|00013771|[3. <=35]|[3. <=2500]|F|1|1|ropamoda|24|1
201702|00008222|[5. <=45]|[4. <=3500]|M|1|1|ropamoda|230|1
201611|00000277|[7. > 55]|[5. <=4500]|F|1|1|tiendadepar|134|1
201611|00000096|[6. <=55]|[7. <=8000]|M|1|1|ropamoda|492|1
201611|00000587|[7. > 55]|[3. <=2500]|F|1|0|ropamoda|249|1
201706|00027571|[1. <=25]|[3. <=2500]|F|1|1|ropamoda|77|1
201705|00006248|[4. <=40]|[3. <=2500]|F|1|1|restbar|31|1
201708|00004914|[5. <=45]|[4. <=3500]|F|1|1|restbar|12|1
201611|00011130|[3. <=35]|[5. <=4500]|M|1|1|ropamoda|3000|1
201611|00009939|[3. <=35]|[6. <=6000]|M|1|1|restbar|47|1
201611|00009970|[5. <=45]|[6. <=6000]|M|1|1|restbar|27|2
201611|00010310|[5. <=45]|[3. <=2500]|F|0|1|restbar|46|2
201709|00007469|[6. <=55]|[5. <=4500]|M|1|1|restbar|508|1
201707|00034280|[6. <=55]|[3. <=2500]|F|1|1|restbar|40|1
201707|00005365|[6. <=55]|[4. <=3500]|F|1|1|restbar|55|1
201707|00005932|[6. <=55]|[7. <=8000]|M|1|1|restbar|161|1
201708|00011268|[4. <=40]|[5. <=4500]|M|1|1|restbar|55|1
201708|00001461|[6. <=55]|[7. <=8000]|M|1|1|restbar|50|1
201707|00011150|[5. <=45]||M|1|1|prodlocal|33|2
201707|00006308|[6. <=55]|[3. <=2500]|F|1|1|restbar|101|2
201704|00034649|[1. <=25]|[1. <=700]|M|1|1|restbar|10|1
201710|00027960|[2. <=30]|[3. <=2500]|F|1|1|restbar|28|1
201708|00004906|[7. > 55]|[4. <=3500]|M|1|1|restbar|75|1
201708|00005846|[6. <=55]|[3. <=2500]|M|1|1|restbar|128|7
201710|00031364|[1. <=25]|[3. <=2500]|M|0|1|restbar|6|1
201707|00011043|[2. <=30]|[5. <=4500]|F|1|1|restbar|52|2
201709|00037648|[3. <=35]|[2. <=1500]|F|1|1|restbar|8|1
201709|00038424|[1. <=25]|[2. <=1500]|F|1|1|restbar|54|4
201707|00002154|[5. <=45]|[8. > 8000]|F|1|1|restbar|40|1
201706|00024730|[1. <=25]|[2. <=1500]|F|0|1|restbar|24|1
201705|00022431|[2. <=30]|[3. <=2500]|F|1|1|restbar|89|2
201710|00021257|[3. <=35]|[3. <=2500]|F|1|1|restbar|24|2
201706|00037064|[1. <=25]||F|1|1|restbar|32|1
201708|00033339||||||restbar|69|2
201706|00028728|[3. <=35]|[3. <=2500]|F|1|1|restbar|6|1
201706|00008548|[6. <=55]|[7. <=8000]|F|1|0|restbar|59|1
201707|00007047||||||restbar|49|1
201707|00007504|[3. <=35]|[6. <=6000]|F|1|1|restbar|120|1
201707|00013054|[7. > 55]|[3. <=2500]|F|1|1|restbar|3|1
201707|00013373|[4. <=40]|[4. <=3500]|M|1|0|restbar|28|1
201709|00037584|[2. <=30]|[3. <=2500]|M|1|1|vehrep|50|1
201707|00022192|[2. <=30]|[2. <=1500]|M|1|1|restbar|27|1
201707|00023004|[6. <=55]|[3. <=2500]|F|1|1|restbar|31|1
201708|00010407|[3. <=35]|[3. <=2500]|F|1|1|restbar|26|1
201708|00036655|[1. <=25]|[2. <=1500]|M|1|1|restbar|39|1
201709|00021126|[6. <=55]|[4. <=3500]|F|1|1|restbar|51|3
201709|00026193|[7. > 55]|[2. <=1500]|F|1|1|ropamoda|89|1
