cliente|edad|ingreso|sexo|flgLimaprov|trxAplus|trxAtm|trxBcaex|trxBm|trxBxi|trxIvr|trxPostc|trxPostd|trxSalex|trxSbt|trxVent|trx
00039223|[3. <=35]|[2. <=1500]|M|1|0|29.000000000000004|0|0|35|0|0|6|0|0|0|70
00039233|[1. <=25]|[1. <=700]|F|1|0|33|0|0|0|0|0|0|0|0|2|35
00039251|[5. <=45]|[3. <=2500]|M|0|0|43|4|219|2|0|0|30|34|0|21|353
00039260|[1. <=25]||M|0|0|39|0|0|0|0|0|0|0|0|0|39
00039272|[1. <=25]|[2. <=1500]|F|1|0|21|0|0|2|0|0|0|0|0|1|24
00039292|[1. <=25]||F|1|0|36|0|134|0|0|0|2|0|0|0|172
00039297|[4. <=40]||F|0|0|2|0|0|53|0|0|0|0|0|2|57
00039312|[3. <=35]|[3. <=2500]|F|1|0|29|0|0|0|0|0|0|0|0|0|29
00039313|[1. <=25]||F|0|0|11|0|0|25|0|0|0|0|0|0|36
00039321|[1. <=25]||M|1|0|43|8|0|2|8|0|16|0|0|0|77
00039323|[1. <=25]|[2. <=1500]|F|1|0|23|0|0|0|0|0|21|1|0|0|45
00039344|[2. <=30]|[1. <=700]|F|0|0|1|0|0|26|0|0|1|0|0|0|28
00039346|[1. <=25]|[2. <=1500]|F|0|0|28|1|0|111|0|0|0|0|0|0|140
00039356|[1. <=25]|[1. <=700]|M|1|0|21|0|347|0|0|0|1|0|0|0|369
00039358|[4. <=40]|[1. <=700]|M|0|2|6|1|0|0|0|0|0|0|0|0|9
00039371|[4. <=40]||M|1|0|14|0|0|0|0|0|0|0|0|0|14
00039372|[1. <=25]||M|1|0|49|2|285|28|0|0|14|0|0|0|378
00039383|[1. <=25]|[2. <=1500]|M|1|0|8|1|146|136|0|0|0|0|0|0|291
00039403|[1. <=25]||M|0|0|8|0|0|0|0|0|0|0|0|0|8
00039454|[1. <=25]||M|1|0|6|0|0|0|0|0|0|0|0|1|7
00039472|[1. <=25]|[1. <=700]|F|1|0|18|0|0|0|0|0|8|1|0|0|27
00039477|[1. <=25]|[2. <=1500]|F|1|0|7|0|494|26|0|0|4|0|0|0|531
00039480|[7. > 55]|[2. <=1500]|M|0|0|10|0|0|0|0|0|0|0|0|4|14
00039496|[1. <=25]|[1. <=700]|M|1|0|22|0|0|11|0|0|3|0|0|1|37
00020590|[3. <=35]|[1. <=700]|M|1|0|65|22|0|0|0|0|3|0|0|1|91
00020616|[3. <=35]|[3. <=2500]|M|1|0|10|0|0|34|0|0|9|0|0|0|53
00020646|[4. <=40]|[3. <=2500]|F|1|0|56|1|0|226|3.0000000000000004|0|14|3.0000000000000004|2|0|305
00020651|[2. <=30]|[2. <=1500]|M|1|0|36|1|0|0|0|0|0|0|2|0|39
00020671|[4. <=40]|[3. <=2500]|M|1|0|173|0|0|0|4|0|5|0|2|10|194
00020693|[6. <=55]|[1. <=700]|M|1|0|19|0|82|0|2|0|8|0|3|12|126
00020696|[3. <=35]|[2. <=1500]|F|0|0|35|2|0|0|0|0|26|6.9999999999999991|0|1|71
00020701|[3. <=35]|[1. <=700]|M|0|0|0|0|0|0|0|16|0|0|4|0|20
00020718|[5. <=45]|[2. <=1500]|F|1|0|23|0|0|0|0|0|0|0|0|4|27
00020726|[2. <=30]|[3. <=2500]|F|0|0|60|5|813|322|2.9999999999999996|0|69|0|2.9999999999999996|0|1275
00020732|[1. <=25]|[2. <=1500]|F|1|0|16|0|0|0|0|0|4|0|0|0|20
00020737|[2. <=30]|[1. <=700]|M|1|0|34|0|0|0|6|0|3|0|3|4|50
00020739|[2. <=30]|[4. <=3500]|M|0|0|174|0|1040|11|2|26|29|0|4|6|1292
00020740|[1. <=25]|[2. <=1500]|F|1|0|53|9|0|0|0|0|10|0|5|1|78
00020744|[2. <=30]|[3. <=2500]|F|1|0|8|0|1966|85.999999999999986|8|104|26|0|7|2|2207
00020746|[1. <=25]|[2. <=1500]|M|1|0|222|0|0|0|0|0|38|0|2|0|262
00020749|[1. <=25]|[3. <=2500]|M|1|0|76|15|0|0|0|3|0|2|0|0|96
00020758|[3. <=35]|[5. <=4500]|M|1|0|13|0|0|50|2|1|1|0|4|1|72
00020772|[6. <=55]|[3. <=2500]|M|0|0|29|0|0|0|0|0|0|9|0|1|39
00020778|[3. <=35]|[3. <=2500]|M|1|0|174|50|1157|0|0|0|53|0|1|1|1436
00020791|[3. <=35]|[4. <=3500]|M|1|0|1|0|0|94|0|0|0|0|3|1|99
00020828|[1. <=25]|[1. <=700]|F|1|0|45|4|636|305|3|0|14|7|4|2|1020
00020830|[2. <=30]|[2. <=1500]|M|1|0|0|0|7|0|4|2|0|1|2|0|16
00020831|[7. > 55]|[2. <=1500]|M|1|0|12|2|0|0|0|0|14|7|0|1|36
00020835|[2. <=30]|[5. <=4500]|M|1|0|154|0|972|84|0|17|38|18|1|1|1285
00020896|[1. <=25]|[3. <=2500]|M|0|12|73|3|49|67|2|0|12|0|1|0|219
00020901|[1. <=25]|[2. <=1500]|F|1|0|60|3|0|100.00000000000001|3|0|5|4|7|0|182
00020904|[3. <=35]|[1. <=700]|M|1|0|1|4|198|35|0|0|0|0|0|0|238
00020917|[5. <=45]|[3. <=2500]|M|1|0|71|0|0|0|0|0|17|0|1|0|89
00020939|[1. <=25]|[1. <=700]|F|1|0|138|29|4173|259|6|0|36|10|17|0|4668
00021210|[3. <=35]|[3. <=2500]|F|1|0|13|1|0|0|0|0|1|0|2|0|17
00021250|[1. <=25]|[2. <=1500]|M|1|0|29.000000000000004|5|0|0|0|0|0|0|0|1|35
00021254|[2. <=30]|[2. <=1500]|M|0|0|62|5|23|901|2|0|5|0|1|0|999
00021258|[5. <=45]|[2. <=1500]|M|1|0|10|3|0|0|1|0|1|0|1|0|16
00021278|[1. <=25]|[1. <=700]|M|1|0|5|1|0|20|0|0|0|0|0|1|27
00021295|[2. <=30]|[3. <=2500]|F|1|0|10|0|1280|93|0|0|7|1|4|8|1403
00021301|[5. <=45]|[2. <=1500]|F|1|0|4|3|0|0|8|0|5|0|0|0|20
00021315|[2. <=30]|[2. <=1500]|M|1|0|0|0|228|10|0|0|1|0|2|0|241
00021316|[6. <=55]|[2. <=1500]|M|0|3|41|0|0|0|0|0|0|0|0|2|46
00021319|[2. <=30]|[5. <=4500]|M|1|0|188|0|3616|969|2|121|93|0|7|2|4998
00021324|[3. <=35]|[3. <=2500]|M|0|0|25|5|0|0|0|0|1|21|0|0|52
00021325|[4. <=40]|[3. <=2500]|M|0|0|16|0|0|0|0|0|0|12|0|1|29
00021345|[6. <=55]|[3. <=2500]|M|1|0|41|0|0|2|1|0|0|29|6|8|87
00021374|[1. <=25]|[1. <=700]|M|1|0|35|0|0|0|0|0|7|0|2|1|45
00021398|[2. <=30]|[1. <=700]|M|0|0|12|0|0|0|0|0|0|0|0|1|13
00021406|[1. <=25]|[2. <=1500]|F|1|0|42|1|85|0|3|0|7|0|5|0|143
00021430|[2. <=30]|[2. <=1500]|F|1|0|62.999999999999993|13|16|22.000000000000004|7|0|34|8|4|0|167
00021432|[3. <=35]|[2. <=1500]|M|1|0|239|0|0|0|0|0|18|0|1|0|258
00021436|[3. <=35]|[2. <=1500]|M|1|2|47.999999999999993|2|527|0|1|0|2.9999999999999996|2|2.9999999999999996|0|588
00021437|[1. <=25]|[2. <=1500]|M|0|0|43|47|0|592|0|0|0|0|2|0|684
00021443|[3. <=35]|[3. <=2500]|M|0|0|37|13|0|0|0|0|9|51|0|0|110
00021446|[5. <=45]|[2. <=1500]|F|1|0|46|7|0|0|0|0|0|0|0|0|53
00021451|[2. <=30]|[4. <=3500]|F|1|0|216|1|3816|349|4|139|284|0|11|3|4823
00021480|[2. <=30]|[1. <=700]|F|1|0|41|1|0|34|0|0|18|9|4|6|113
00021499|[2. <=30]|[3. <=2500]|M|0|0|24|39|0|0|3|0|0|0|3|1|70
00021519|[2. <=30]|[2. <=1500]|M|1|0|19|10|0|0|0|0|0|3|6|0|38
00021524|[1. <=25]|[4. <=3500]|F|1|0|121|0|4837|2283|0|84|735|0|17|1|8078
00021529|[3. <=35]|[3. <=2500]|F|1|0|5|0|0|2|5|0|0|0|1|0|13
00021534|[4. <=40]|[1. <=700]|F|1|0|44|11|0|0|0|0|10|0|1|0|66
00021562|[2. <=30]|[1. <=700]|M|0|0|38|7|0|0|0|0|0|1|1|0|47
00021181|[3. <=35]|[3. <=2500]|F|1|0|13|0|0|0|2|0|0|0|1|1|17
00021220|[2. <=30]|[2. <=1500]|F|1|0|46|6.9999999999999991|0|581|68|0|13.999999999999998|0|5|0|721
00021238|[2. <=30]|[5. <=4500]|F|1|0|72|0|1053|398|2|22|224.00000000000003|0|2|0|1773
00021241|[4. <=40]|[2. <=1500]|M|1|0|71|18|0|0|0|0|1|0|0|0|90
00021242|[2. <=30]|[3. <=2500]|F|1|0|122|0|661|1072|7|57|80|0|15|5|2019
00021248|[4. <=40]|[1. <=700]|M|1|15|66|3|0|0|0|0|8|1|1|2|96
00021256|[4. <=40]|[8. > 8000]|M|1|0|52|0|0|1340|10|50|138|0|3.9999999999999996|7|1601
00021260|[4. <=40]|[3. <=2500]|M|0|0|92|1|0|0|0|0|4|0|0|0|97
00021266|[1. <=25]|[1. <=700]|M|1|2|19|2|0|6|6|0|0|0|4|0|39
00021267|[6. <=55]|[3. <=2500]|M|0|0|32|0|24|0|2|28.000000000000004|0|3|11|0|100
00021281|[3. <=35]|[3. <=2500]|F|0|0|11|0|0|0|5|12|0|3|3|2|36
00021286|[1. <=25]|[1. <=700]|M|0|0|15|0|308|20|11.999999999999998|0|0|5.9999999999999991|4|0|365
00021291|[2. <=30]|[1. <=700]|F|1|0|10|0|0|0|0|0|0|0|1|0|11
00021296|[2. <=30]|[2. <=1500]|M|0|0|148|0|0|0|0|0|73|0|2|0|223
00021308|[3. <=35]|[3. <=2500]|M|0|0|79|9|1215|0|0|0|43|15|7.0000000000000009|1|1369
00021336|[3. <=35]|[2. <=1500]|M|1|0|93|12|0|0|12|0|24|0|3|0|144
00021342|[4. <=40]|[4. <=3500]|M|0|0|72|22|8|0|0|0|6|0|1|0|109
00021361|[5. <=45]|[7. <=8000]|M|1|0|84|0|1775|2191|13|0|105|0|10|1|4179
00021375|[3. <=35]|[3. <=2500]|M|1|0|31|0|0|0|3|1|0|0|24|4|63
00021377|[1. <=25]|[2. <=1500]|F|1|0|104|2|1627|69|2|0|72|0|4|1|1881
00021378|[2. <=30]|[2. <=1500]|F|1|0|0|0|115|0|0|0|4|0|2|0|121
00021387|[4. <=40]|[5. <=4500]|M|1|0|36|0|0|157|2|0|26|0|2|0|223
00021392|[1. <=25]|[2. <=1500]|M|1|0|41|12.999999999999998|0|0|24|0|5|6|1|0|90
00021393|[2. <=30]|[4. <=3500]|M|1|0|8|2|0|0|0|0|0|2|0|0|12
00021402|[1. <=25]|[1. <=700]|M|0|0|26|1|0|0|4|0|0|2|2|2|37
00021413|[1. <=25]|[2. <=1500]|M|1|0|7|0|327|166|5|0|0.99999999999999989|0.99999999999999989|1.9999999999999998|0|509
00021419||[3. <=2500]|F|1|0|4|0|0|0|0|0|0|0|0|8|12
00021420|[4. <=40]|[3. <=2500]|M|0|0|64|20|0|0|0|0|0|11|0|2|97
00021457|[1. <=25]|[2. <=1500]|F|1|0|63|9|1734|43|14|0|25|0|16|0|1904
00021461|[5. <=45]|[1. <=700]|M|0|8|17|0|9|24|4|0|0|14|16|0|92
00021811|[5. <=45]|[2. <=1500]|M|1|0|55|21|0|1467|0|0|0|0|0|2|1545
00021814|[2. <=30]|[3. <=2500]|M|0|0|31|0|0|110|0|0|5|0|1|2|149
00021855|[1. <=25]||M|1|0|10|0|0|2|0|0|0|0|0|0|12
00021860|[5. <=45]|[2. <=1500]|F|1|0|88|2|0|0|4|0|0|0|4|1|99
00021865|[2. <=30]|[4. <=3500]|F|1|9|3|0|0|0|6|27|0|2|10|0|57
00021871|[4. <=40]|[4. <=3500]|F|1|0|134|0|0|855|4|0|55|67|2|1|1118
00021882|[1. <=25]|[1. <=700]|F|1|0|4|0|0|11|10|0|4|0|0|0|29
00021890|[1. <=25]|[2. <=1500]|M|0|3|42|1|0|16|0|0|0|0|0|0|62
00021901|[2. <=30]|[1. <=700]|M|1|0|33|0|327|0|0|0|9|0|0|0|369
00021904|[4. <=40]|[5. <=4500]|M|0|0|6|0|51|50|0|0|0|0|1|0|108
00021909|[2. <=30]|[4. <=3500]|F|1|0|132|1|2780|22|2|155|145|0|36|0|3273
00021915|[2. <=30]|[2. <=1500]|F|1|0|8|5|221|55|2|0|0|0|2|0|293
00021922|[2. <=30]|[3. <=2500]|M|0|0|45|3|0|6|0|0|1|2|5|0|62
00021941|[1. <=25]|[3. <=2500]|F|1|0|11|0|0|0|0|0|3|2|0|1|17
00021943|[4. <=40]|[4. <=3500]|M|1|0|103|20|0|0|94|0|31|0|1|2|251
00021944|[3. <=35]|[2. <=1500]|M|0|0|41|0|0|44|0|0|2|4|0|0|91
00021954|[6. <=55]|[6. <=6000]|M|1|0|1|0|13|9|5|0|0|0|6|0|34
00021960|[6. <=55]|[4. <=3500]|M|0|0|44|0|232|0|0|0|52.999999999999993|2|0|1|332
00021963|[3. <=35]|[1. <=700]|M|0|0|28.000000000000004|5|0|0|0|0|0|8|0|0|41
00021987|[3. <=35]|[3. <=2500]|F|1|0|97|1|0|0|91|0|27|2|0|4|222
00022005|[2. <=30]|[3. <=2500]|M|1|0|231|5|0|0|6|0|16|0|3|0|261
00022024|[2. <=30]|[2. <=1500]|M|1|0|56|0|0|2|0|0|0|0|5|2|65
00022050|[3. <=35]|[5. <=4500]|M|0|0|44|0|47|925|1|13|11|3|6|2|1052
00022051|[1. <=25]|[2. <=1500]|M|1|0|99|0|0|7|10|25.000000000000004|14|0|1|0|156
00022052|[2. <=30]|[3. <=2500]|M|1|1|108|7|0|0|34|0|0|0|6|0|156
00022056|[2. <=30]|[3. <=2500]|M|1|0|118|15|0|0|6|2|0|0|8|3|152
00022065|[3. <=35]|[4. <=3500]|M|1|0|36|0|1517|485|0|0|12|0|9|0|2059
00022075|[2. <=30]|[1. <=700]|M|1|0|23|16|94|0|0|0|0|0|0|0|133
00022085|[2. <=30]|[2. <=1500]|M|1|0|13|12|463|0|0|0|13|0|0|0|501
00022129|[1. <=25]|[2. <=1500]|M|0|3|5|0|23|102|0|0|0|2|0|0|135
00022180|[3. <=35]|[3. <=2500]|M|1|0|86|1|0|1084|0|0|14|0|1|0|1186
00022188|[6. <=55]|[2. <=1500]|F|1|0|4|0|0|0|0|0|0|0|0|12|16
00022189|[3. <=35]|[4. <=3500]|M|0|0|84|0.99999999999999989|199|604|0|0|7|0|0|0|895
00022190|[2. <=30]|[2. <=1500]|M|1|6|1|0|0|55|0|0|0|0|0|0|62
00022191|[4. <=40]|[1. <=700]|M|1|0|135|2|0|4|2|0|9|5|3|0|160
00022194|[4. <=40]|[3. <=2500]|M|0|0|20|0|414|0|0|0|0|1|5|0|440
00022212|[3. <=35]|[3. <=2500]|F|1|0|43|2|0|0|2|0|2|1|0|0|50
00022218|[6. <=55]|[2. <=1500]|M|1|0|30|0|0|0|0|0|0|0|1|0|31
00022222|[4. <=40]|[2. <=1500]|F|1|0|78|21|280|0|13|0|1|0|2|0|395
00022225|[3. <=35]|[3. <=2500]|F|0|0|25|1|0|0|0|0|0|2|0|4|32
00022245|[1. <=25]|[1. <=700]|M|1|0|25|0|0|2|0|0|6|0|1|4|38
00022257|[6. <=55]|[3. <=2500]|M|1|0|252|4|0|0|0|0|24|3|8|1|292
00022271|[1. <=25]|[1. <=700]|M|1|0|12|2|28|24|60|0|0|10.999999999999998|1|0|138
00022277|[2. <=30]|[3. <=2500]|F|1|0|8|0|354|263|1|1|0|0|1|2|630
00022279|[7. > 55]|[2. <=1500]|M|1|0|7|21|0|0|1.9999999999999998|0|0|9|0.99999999999999989|9|49
00022285|[3. <=35]|[2. <=1500]|M|1|0|20|1|0|0|9|0|0|0|0|0|30
00022287|[2. <=30]|[2. <=1500]|M|1|0|14|5|0|25|0|0|1|0|0|0|45
00022298|[6. <=55]|[1. <=700]|M|1|2|5|0|0|0|2|0|0|0|6|0|15
00022301|[3. <=35]|[1. <=700]|M|0|0|27|0|522|1|7|0|1|7|10|7|582
00022314|[6. <=55]|[3. <=2500]|M|1|0|13|0|0|0|0|12|0|1|6|4|36
00022328|[6. <=55]|[2. <=1500]|M|1|5|0|0|0|0|5|12|0|0|3|0|25
00022330|[6. <=55]|[2. <=1500]|M|1|0|224|0|0|0|6|0|34|20|1|7|292
00022342|[1. <=25]|[2. <=1500]|F|1|0|108|36|0|10|4|0|38|0|4|0|200
00022353|[2. <=30]|[2. <=1500]|M|0|0|39|0|285|35|6.9999999999999991|0|1|0|6|9|382
00022378|[1. <=25]|[2. <=1500]|M|1|0|14|1|0|0|2|0|1|0|2|0|20
00022384|[2. <=30]|[3. <=2500]|M|1|0|8|0|0|0|0|30|0|0|0|0|38
00022400|[1. <=25]|[2. <=1500]|F|0|0|83|9|466.99999999999994|54.000000000000007|0|0|28|0|1.9999999999999998|0.99999999999999989|644
00022401|[2. <=30]|[2. <=1500]|F|1|0|124|1|1930|0|0|0|23|11|6|4|2099
00022403|[4. <=40]|[3. <=2500]|M|1|0|154|16|0|0|13|0|19|0|3|2|207
00022413|[2. <=30]|[2. <=1500]|F|0|0|16|0|0|0|6|0|0|0|6|1|29
00022425|[6. <=55]|[4. <=3500]|M|0|13|1|0|0|0|0|13|0|0|5|1|33
00022457|[1. <=25]|[4. <=3500]|F|0|0|19|0|468.99999999999994|102.00000000000001|0|0|27.000000000000004|0|0|0|617
00022478|[3. <=35]|[1. <=700]|F|0|0|15|0|0|0|0|0|6|0|0|0|21
00022493|[6. <=55]|[4. <=3500]|M|1|0|346|15.999999999999998|0|0|0|0|134|0|0|5|501
00022500|[7. > 55]|[1. <=700]|F|1|4|18|0|0|76|0|0|0|0|1|0|99
00022501|[2. <=30]|[2. <=1500]|M|1|0|81.000000000000014|3|0|0|10|0|31|12|4|0|141
00022534|[5. <=45]|[1. <=700]|M|1|0|15|21|0|27|0|0|10|4|1|3|81
00022542|[3. <=35]|[2. <=1500]|F|1|0|32|4|203|0|2|0|12|1|0|0|254
00022548|[1. <=25]|[1. <=700]|M|1|0|6|7|0|0|6|0|0|0|3|1|23
00022559|[1. <=25]|[2. <=1500]|M|1|0|19|7.0000000000000009|0|0|4|0|13|0|7.0000000000000009|0|50
00022569|[2. <=30]|[2. <=1500]|M|0|0|157|0|566|126|1|0|45|23|7|1|926
00022604|[2. <=30]|[2. <=1500]|F|1|0|137|0|0|0|0|0|31|70|0.99999999999999989|0|239
00022610|[2. <=30]|[2. <=1500]|M|1|0|39|21|0|0|0|0|0|0|0|2|62
00022613|[3. <=35]|[6. <=6000]|M|0|0|17|0|106|2337|2.9999999999999996|0|5|0|2|2|2472
00022619|[2. <=30]|[2. <=1500]|M|1|0|68|34|0|0|0|0|0|0|2|0|104
00022634|[6. <=55]|[3. <=2500]|M|1|0|30|0|0|0|0|0|28|3|1|2|64
00022635|[1. <=25]|[2. <=1500]|M|0|0|10|0|0|135|0|0|10|0|0|0|155
00022640|[2. <=30]|[2. <=1500]|F|1|0|147|40|7.9999999999999991|168|23|0|43|12|1.9999999999999998|0|443
00022654|[2. <=30]|[1. <=700]|F|1|1|51|0|0|526|0|51|9|0|6|4|648
00022666|[1. <=25]|[2. <=1500]|M|1|0|158|6|1215|0|3|14|46|0|4|0|1446
00022678|[2. <=30]|[2. <=1500]|M|0|0|8|0|0|0|0|0|0|0|0|12|20
00022690|[1. <=25]|[1. <=700]|M|1|0|17|0|25.000000000000004|9|24|0|3|0|13|0|91
00022691|[2. <=30]|[2. <=1500]|M|1|0|40|12|859|9|0|0|15|2|4|1|942
00022702|[2. <=30]||M|1|0|0|0|12|0|0|0|0|0|3|0|15
00022710|[1. <=25]|[4. <=3500]|M|1|0|91|4|10682|1393|1|83|11|0|5|1|12271
00022735|[3. <=35]|[4. <=3500]|F|1|0|147|1|58|1874|6|0|61|0|5|1|2153
00022748|[2. <=30]|[1. <=700]|M|1|0|99|11|0|0|78|0|29.999999999999996|3|13|0|234
00022770|[3. <=35]|[5. <=4500]|F|1|0|141|1|38|0|80|0|91|0|6|1|358
00022785|[2. <=30]|[2. <=1500]|F|0|0|122|19|5107|62.999999999999993|16|0|54|0|1|0|5382
00022794|[2. <=30]|[7. <=8000]|F|1|0|64|21|0|520|2|0|90.999999999999986|11|2|4|715
00039498|[2. <=30]|[1. <=700]|F|1|0|7|0|0|32|1|0|0|0|1|3|44
00039500|[3. <=35]||M|1|0|2|10|0|0|0|0|0|0|2|0|14
00039535|[2. <=30]|[2. <=1500]|M|0|0|2|0|54|9|0|0|3|1|0|1|70
00039540|[1. <=25]|[1. <=700]|M|0|0|12|0|0|0|0|0|0|0|0|0|12
00039545|[1. <=25]||M|1|0|7|0|0|0|0|0|1|0|0|0|8
00039555|[2. <=30]||F|1|0|7|1|137|7|0|0|0|0|0|0|152
00039567|[1. <=25]||M|0|0|6|0|0|0|0|0|0|0|0|1|7
00039569|[2. <=30]||F|0|0|7|0|351|9|4|0|0|0|6|1|378
00039577|[5. <=45]|[2. <=1500]|M|0|0|2|0|0|23|0|0|0|0|0|1|26
00039584|[1. <=25]||M|1|0|8|0|0|2|0|0|0|2|0|0|12
00039587|[1. <=25]|[1. <=700]|M|0|0|4|0|133|40|0|0|0|0|0|0|177
00039592|[3. <=35]|[1. <=700]|M|0|0|27|1|0|12|0|0|3|0|0|1|44
00039595|[1. <=25]||M|0|0|20|0|0|0|0|0|0|0|0|0|20
00039620|[3. <=35]|[1. <=700]|M|1|0|17|0|0|0|0|0|10|0|0|2|29
00039670|[2. <=30]||M|1|0|20|1|0|0|0|0|0|3|0|1|25
00039674|[1. <=25]|[1. <=700]|F|0|0|17|0|0|0|0|0|0|0|0|0|17
00039676|[1. <=25]||M|0|0|21|0|0|2|0|0|0|1|0|1|25
00039677|[2. <=30]|[2. <=1500]|M|1|0|21|0|0|0|0|0|0|0|1|0|22
00039705|[1. <=25]||M|1|0|7|0|0|0|0|0|2|0|0|1|10
00039707|[2. <=30]|[1. <=700]|F|0|0|2|0|0|0|0|0|0|0|1|3|6
00039715|[3. <=35]|[1. <=700]|M|0|0|5|1|0|0|0|0|0|0|0|1|7
00039727|[1. <=25]||M|1|0|26|0|0|2|0|0|3|0|0|0|31
00039734|[2. <=30]||M|1|0|0|0|129|247|1|0|1|0|1|1|380
00039737|[4. <=40]|[2. <=1500]|M|0|0|5|0|0|0|0|0|0|1|0|1|7
00039765|[2. <=30]|[2. <=1500]|M|0|0|9|0|0|0|0|0|0|1|0|0|10
00039766|[5. <=45]||M|1|0|6|0|0|0|0|0|0|0|0|0|6
00039781|[7. > 55]|[1. <=700]|F|0|0|8|0|0|0|0|0|0|4|0|0|12
00039788|[1. <=25]|[1. <=700]|F|1|0|7|0|0|10|2|0|0|0|2|0|21
00039791|[1. <=25]||M|1|0|30|1|0|0|0|0|8|0|0|0|39
00039821|[5. <=45]|[2. <=1500]|M|1|0|17|0|0|2|0|0|11|0|1|0|31
00023914|[2. <=30]|[1. <=700]|M|1|0|18|0|0|0|10|0|1|0|3|2|34
00023921|[2. <=30]|[3. <=2500]|M|1|0|304|32|284|136|0|0|107|0|1|0|864
00023933|[2. <=30]|[2. <=1500]|F|0|0|86|0|0|92|0|0|23|12|0|4|217
00023941|[3. <=35]|[3. <=2500]|M|1|0|53|0|0|0|0|0|0|0|1|0|54
00023944|[6. <=55]|[2. <=1500]|M|1|0|82|8|0|0|0|0|0|0|0|0|90
00023961|[1. <=25]|[1. <=700]|F|1|3|18|1|0|0|15|9|1|3|24|0|74
00023977|[3. <=35]|[1. <=700]|F|0|0|60.999999999999993|0|0|277|0|0|21|0|0|0|359
00023978|[2. <=30]|[2. <=1500]|F|1|0|1|0|547|0|0|0|1|0|27|0|576
00023983|[4. <=40]|[2. <=1500]|M|1|0|30|0|8|0|0|0|5|0|0|0|43
00024012|[2. <=30]|[3. <=2500]|F|1|0|14.999999999999998|0|7|16|5|6|0|0|3|0|52
00024018|[2. <=30]|[1. <=700]|F|1|0|51|1|0|0|8|0|7|0|3|0|70
00024021|[6. <=55]|[2. <=1500]|M|1|0|0|0|0|0|0|0|0|20|0|17|37
00024043|[2. <=30]|[1. <=700]|M|1|0|14|4|0|0|9|0|0|0|3|0|30
00024057|[2. <=30]|[3. <=2500]|F|1|0|10|0|0|2|0|0|0|0|2|1|15
00024086|[1. <=25]||F|0|0|9|0|0|214|6|0|0|0|12|0|241
00024094|[2. <=30]|[4. <=3500]|M|0|0|11|1|0|0|0|0|4|0|2|3|21
00024097|[2. <=30]|[2. <=1500]|F|1|0|67|1|0|0|0|0|2|0|1|0|71
00024144|[3. <=35]|[4. <=3500]|M|0|0|24|2|197|352|0|0|3|0|12|2|592
00024159|[3. <=35]|[3. <=2500]|M|1|0|57.999999999999993|1|679|1|0|0|9|0|0|3|751
00024169|[3. <=35]|[3. <=2500]|F|1|2|18|0|0|0|0|0|2|0|1|0|23
00024193|[3. <=35]|[7. <=8000]|M|0|0|183|0|0|0|0|0|18|88|1|12|302
00024196|[5. <=45]|[2. <=1500]|F|0|3|33|3|0|0|25.000000000000004|0|0|9|8|7|88
00024202|[2. <=30]|[4. <=3500]|M|1|5|2|0|0|73|18|19|0|3|15|0|135
00024213|[5. <=45]|[2. <=1500]|M|1|0|182.99999999999997|54|369|17|10|0|0|0|13|2|648
00024256|[2. <=30]|[3. <=2500]|M|1|0|21|0|0|0|0|0|0|0|0|0|21
00024269|[3. <=35]|[2. <=1500]|M|0|0|156|1|0|0|0|0|5|1|0|4|167
00024271|[3. <=35]|[1. <=700]|M|0|0|85|2|0|0|0|0|0|0|2|0|89
00024289|[3. <=35]|[3. <=2500]|F|0|0|8|0|0|0|2|3|0|0|2|0|15
00024294|[2. <=30]|[2. <=1500]|M|1|0|37|2|0|0|0|0|1|1|1|0|42
00024295|[4. <=40]|[2. <=1500]|M|0|0|137|2|0|0|0|0|0|0|1|1|141
00022825|[6. <=55]|[2. <=1500]|M|1|0|34|0|0|0|0|0|0|0|0|0|34
00022837|[5. <=45]|[2. <=1500]|M|0|0|23|2|0|0|5|0|0|4|4|2|40
00022851|[6. <=55]|[2. <=1500]|M|1|0|32|0|0|0|0|0|0|0|1|1|34
00022890|[4. <=40]|[1. <=700]|F|0|0|25.000000000000004|0|0|563|0|3|0|0|0|6|597
00022892|[7. > 55]|[3. <=2500]|F|1|0|16|39|0|0|0|0|0|0|3|0|58
00022901|[2. <=30]|[2. <=1500]|M|0|0|86|0|0|0|0|0|7|5|0|1|99
00022926|[2. <=30]|[6. <=6000]|F|1|0|0|0|0|11|0|0|0|0|6|0|17
00022927|[4. <=40]|[2. <=1500]|F|0|0|0|0|0|0|4|33|0|0|16|3|56
00022959|[4. <=40]|[1. <=700]|M|0|0|27|2|0|2|0|0|0|0|1|0|32
00022964|[2. <=30]|[3. <=2500]|F|1|0|7|0|137|2|0|0|3|0|1|4|154
00022985|[4. <=40]|[2. <=1500]|M|1|0|6|1|0|2|2|0|2|0|8|1|22
00022989|[4. <=40]|[2. <=1500]|M|1|0|25|5|0|0|1|0|10|0|1|3|45
00023007|[2. <=30]|[2. <=1500]|M|1|0|252|10|4108|25|0|0|227|1|6|1|4630
00023023|[1. <=25]|[2. <=1500]|M|0|0|102|0|2116|29|0|0|19|0|0|6|2272
00023028|[2. <=30]|[2. <=1500]|M|0|0|217|1|0|68|1|0|8|0|1|6|302
00023029|[1. <=25]|[3. <=2500]|M|0|0|33|0|0|4|0|0|0|0|2|1|40
